Gene_acc,Gene_id,srank,Intensity,FDR,Desc,desc2,ids2
4652,Tb927.7.5440,0.299291,7.571009672309305,0.91938,"hypothetical protein, conserved",Tb927.7.5440:mRNA-p1 | transcript=Tb927.7.5440:mRNA | gene=Tb927.7.5440 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_07_v5.1:1463040-146900,Tb927.7.5440:mRNA-p1
4653,Tb927.11.2250,0.29903,9.591520933198543,0.91944,"conserved protein, unknown function",Tb927.11.2250:mRNA-p1 | transcript=Tb927.11.2250:mRNA | gene=Tb927.11.2250 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=conserved protein  unknown function | transcript_product=conserved protein  unknown function | location=Tb927_11_v5.1:637,Tb927.11.2250:mRNA-p1
4654,Tb927.9.1380,-0.298665,9.361784479429874,0.9196,"hypothetical protein, conserved",Tb927.9.1380:mRNA-p1 | transcript=Tb927.9.1380:mRNA | gene=Tb927.9.1380 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_09_v5.1:343679-344818(,Tb927.9.1380:mRNA-p1
4655,Tb927.11.8030,-0.298633,9.286501378953568,0.9196,"hypothetical protein, conserved",Tb927.11.8030:mRNA-p1 | transcript=Tb927.11.8030:mRNA | gene=Tb927.11.8030 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_11_v5.1:2257349-225,Tb927.11.8030:mRNA-p1
4656,Tb927.3.870,0.297748,8.222664456717686,0.92008,"Histone RNA hairpin-binding protein RNA-binding domain containing protein, putative",Tb927.3.870:mRNA-p1 | transcript=Tb927.3.870:mRNA | gene=Tb927.3.870 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Histone RNA hairpin-binding protein RNA-binding domain containing protein  putative | transcript_product=Histone RNA hairpin-bi,Tb927.3.870:mRNA-p1
4657,Tb927.8.5220,0.297289,7.83565252943375,0.92035,"hypothetical protein, conserved",Tb927.8.5220:mRNA-p1 | transcript=Tb927.8.5220:mRNA | gene=Tb927.8.5220 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_08_v5.1:1559611-156275,Tb927.8.5220:mRNA-p1
4658,Tb927.9.14410,-0.296731,7.846126719119055,0.92071,"RNA 3-terminal phosphate cyclase, putative",Tb927.9.14410:mRNA-p1 | transcript=Tb927.9.14410:mRNA | gene=Tb927.9.14410 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=RNA 3-terminal phosphate cyclase  putative | transcript_product=RNA 3-terminal phosphate cyclase  putative | location=T,Tb927.9.14410:mRNA-p1
4659,Tb927.9.12820,0.29672600000000005,9.221101119961505,0.92071,"dynein light chain, putative",Tb927.9.12820:mRNA-p1 | transcript=Tb927.9.12820:mRNA | gene=Tb927.9.12820 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=dynein light chain  putative | transcript_product=dynein light chain  putative | location=Tb927_09_v5.1:2026706-2027080(+,Tb927.9.12820:mRNA-p1
4660,Tb927.10.13090,0.296583,8.48238758769243,0.92071,"PhoD-like phosphatase, putative",Tb927.10.13090:mRNA-p1 | transcript=Tb927.10.13090:mRNA | gene=Tb927.10.13090 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=PhoD-like phosphatase  putative | transcript_product=PhoD-like phosphatase  putative | location=Tb927_10_v5.1:3186497-,Tb927.10.13090:mRNA-p1
4661,Tb927.2.1920,-0.295941,8.487407073939206,0.92096,"expression site-associated gene 5 (ESAG5) protein, putative",Tb927.2.1920:mRNA-p1 | transcript=Tb927.2.1920:mRNA | gene=Tb927.2.1920 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=expression site-associated gene 5 (ESAG5) protein  putative | transcript_product=expression site-associated gene 5 (ESAG5) p,Tb927.2.1920:mRNA-p1
4662,Tb927.11.5600,0.295219,9.047780924741197,0.92144,Archaic Translocase of outer membrane 14 kDa subunit,Tb927.11.5600:mRNA-p1 | transcript=Tb927.11.5600:mRNA | gene=Tb927.11.5600 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Archaic Translocase of outer membrane 14 kDa subunit | transcript_product=Archaic Translocase of outer membrane 14 kDa su,Tb927.11.5600:mRNA-p1
4663,Tb927.4.1950,-0.295195,9.257438566859813,0.92144,NADPH-dependent diflavin oxidoreductase 1,Tb927.4.1950:mRNA-p1 | transcript=Tb927.4.1950:mRNA | gene=Tb927.4.1950 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=NADPH-dependent diflavin oxidoreductase 1 | transcript_product=NADPH-dependent diflavin oxidoreductase 1 | location=Tb927_04,Tb927.4.1950:mRNA-p1
4664,Tb927.8.4280,-0.294441,10.149988456491476,0.9218,"nuclear transport factor 2, putative",Tb927.8.4280:mRNA-p1 | transcript=Tb927.8.4280:mRNA | gene=Tb927.8.4280 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=nuclear transport factor 2  putative | transcript_product=nuclear transport factor 2  putative | location=Tb927_08_v5.1:1272,Tb927.8.4280:mRNA-p1
4665,Tb927.10.13370,0.294065,8.052655473039527,0.92198,"dynein light chain Tctex-type, putative",Tb927.10.13370:mRNA-p1 | transcript=Tb927.10.13370:mRNA | gene=Tb927.10.13370 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=dynein light chain Tctex-type  putative | transcript_product=dynein light chain Tctex-type  putative | location=Tb927_,Tb927.10.13370:mRNA-p1
4666,Tb927.8.1420,0.293954,9.176120211056086,0.92198,"acyl-CoA dehydrogenase, mitochondrial precursor, putative",Tb927.8.1420:mRNA-p1 | transcript=Tb927.8.1420:mRNA | gene=Tb927.8.1420 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=acyl-CoA dehydrogenase  mitochondrial precursor  putative | transcript_product=acyl-CoA dehydrogenase  mitochondrial precurs,Tb927.8.1420:mRNA-p1
4667,Tb927.11.9210,-0.29366,8.904639821084018,0.92203,"NOL1/NOP2/sun family, putative",Tb927.11.9210:mRNA-p1 | transcript=Tb927.11.9210:mRNA | gene=Tb927.11.9210 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=NOL1/NOP2/sun family  putative | transcript_product=NOL1/NOP2/sun family  putative | location=Tb927_11_v5.1:2525102-25268,Tb927.11.9210:mRNA-p1
4668,Tb927.4.2070,-0.29330700000000004,10.168350140185943,0.92215,"antigenic protein, putative",Tb927.4.2070:mRNA-p1 | transcript=Tb927.4.2070:mRNA | gene=Tb927.4.2070 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=antigenic protein  putative | transcript_product=antigenic protein  putative | location=Tb927_04_v5.1:517255-530622(-) | pro,Tb927.4.2070:mRNA-p1;Tb11.v5.0881.1-p1
4669,Tb927.9.8410,-0.293266,9.75926735386913,0.92215,"chaperone protein DnaJ, putative",Tb927.9.8410:mRNA-p1 | transcript=Tb927.9.8410:mRNA | gene=Tb927.9.8410 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=chaperone protein DnaJ  putative | transcript_product=chaperone protein DnaJ  putative | location=Tb927_09_v5.1:1371584-1372,Tb927.9.8410:mRNA-p1
4670,Tb927.10.14330,-0.293053,9.088632141846318,0.92215,"Utp14 protein, putative",Tb927.10.14330:mRNA-p1 | transcript=Tb927.10.14330:mRNA | gene=Tb927.10.14330 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Utp14 protein  putative | transcript_product=Utp14 protein  putative | location=Tb927_10_v5.1:3484116-3487238(-) | pro,Tb927.10.14330:mRNA-p1
4671,Tb927.11.11330,-0.292587,11.877019851368123,0.92225,heat shock protein 70,Tb927.11.11330:mRNA-p1 | transcript=Tb927.11.11330:mRNA | gene=Tb927.11.11330 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=heat shock protein 70 | transcript_product=heat shock protein 70 | location=Tb927_11_v5.1:3028681-3030666(+) | protein,Tb927.11.11330:mRNA-p1;Tb11.v5.1035.1-p1;Tb11.v5.1034.1-p1
4672,Tb927.4.470,-0.292263,9.444497600790216,0.9224,"snoRNP protein GAR1, putative",Tb927.4.470:mRNA-p1 | transcript=Tb927.4.470:mRNA | gene=Tb927.4.470 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=snoRNP protein GAR1  putative | transcript_product=snoRNP protein GAR1  putative | location=Tb927_04_v5.1:137456-138145(-) | prTb927.4.4700:mRNA-p1 | transcript=Tb927.4.4700:mRNA | gene=Tb927.4.4700 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_04_v5.1:1293878-129468,Tb927.4.470:mRNA-p1Tb927.4.4700:mRNA-p1
4673,Tb927.11.13230,0.291595,9.610255484648782,0.92288,"VAMP-associated protein, putative",Tb927.11.13230:mRNA-p1 | transcript=Tb927.11.13230:mRNA | gene=Tb927.11.13230 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=VAMP-associated protein  putative | transcript_product=VAMP-associated protein  putative | location=Tb927_11_v5.1:3549,Tb927.11.13230:mRNA-p1
4674,Tb927.11.11600,-0.29036,8.485267024680352,0.92387,"hypothetical protein, conserved",Tb927.11.11600:mRNA-p1 | transcript=Tb927.11.11600:mRNA | gene=Tb927.11.11600 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_11_v5.1:3110682-Tb927.11.11600:mRNA-p1 | transcript=Tb927.11.11600:mRNA | gene=Tb927.11.11600 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_11_v5.1:3110682-,REV__Tb927.11.11600:mRNA-p1Tb927.11.11600:mRNA-p1
4675,Tb927.11.15375,0.289557,8.162056337360552,0.92442,hypothetical protein,Tb927.11.15375:mRNA-p1 | transcript=Tb927.11.15375:mRNA | gene=Tb927.11.15375 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=Tb927_11_v5.1:4078601-4078993(-) | protein_l,Tb927.11.15375:mRNA-p1
4676,Tb927.4.750,0.28929,9.550668541204399,0.92447,"50S ribosomal protein L7Ae, putative",Tb927.4.750:mRNA-p1 | transcript=Tb927.4.750:mRNA | gene=Tb927.4.750 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=50S ribosomal protein L7Ae  putative | transcript_product=50S ribosomal protein L7Ae  putative | location=Tb927_04_v5.1:207428-,Tb927.4.750:mRNA-p1
4677,Tb927.7.4860,-0.289259,8.218272853571447,0.92447,kinetoplastid kinetochore protein 13,Tb927.7.4860:mRNA-p1 | transcript=Tb927.7.4860:mRNA | gene=Tb927.7.4860 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=kinetoplastid kinetochore protein 13 | transcript_product=kinetoplastid kinetochore protein 13 | location=Tb927_07_v5.1:1277,Tb927.7.4860:mRNA-p1;Tb11.v5.0168.1-p1
4678,Tb927.11.7420,0.289171,9.125253486024798,0.92447,phosphoadenosine phosphosulfate reductase-like protein,Tb927.11.7420:mRNA-p1 | transcript=Tb927.11.7420:mRNA | gene=Tb927.11.7420 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=phosphoadenosine phosphosulfate reductase-like protein | transcript_product=phosphoadenosine phosphosulfate reductase-lik,Tb927.11.7420:mRNA-p1
4679,Tb927.3.3590,0.28836100000000003,9.18780263871842,0.92473,"U3 small nucleolar ribonucleoprotein protein MPP10, putative",Tb927.3.3590:mRNA-p1 | transcript=Tb927.3.3590:mRNA | gene=Tb927.3.3590 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=U3 small nucleolar ribonucleoprotein protein MPP10  putative | transcript_product=U3 small nucleolar ribonucleoprotein prote,Tb927.3.3590:mRNA-p1
4680,Tb927.10.7610,-0.288086,8.598352709869284,0.92478,"NADH-ubiquinone oxidoreductase complex I subunit, putative",Tb927.10.7610:mRNA-p1 | transcript=Tb927.10.7610:mRNA | gene=Tb927.10.7610 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=NADH-ubiquinone oxidoreductase complex I subunit  putative | transcript_product=NADH-ubiquinone oxidoreductase complex I ,Tb927.10.7610:mRNA-p1
4681,Tb927.9.14100,-0.287191,9.331690425569631,0.92545,"hypothetical protein, conserved",Tb927.9.14100:mRNA-p1 | transcript=Tb927.9.14100:mRNA | gene=Tb927.9.14100 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_09_v5.1:2201503-220,Tb927.9.14100:mRNA-p1
4682,Tb927.7.2280,-0.287132,7.962383543544983,0.92545,"hypothetical protein, conserved",Tb927.7.2280:mRNA-p1 | transcript=Tb927.7.2280:mRNA | gene=Tb927.7.2280 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_07_v5.1:587653-588546(,Tb927.7.2280:mRNA-p1
4683,Tb927.3.1740,-0.287087,9.4909131583109,0.92545,"hypothetical protein, conserved",Tb927.3.1740:mRNA-p1 | transcript=Tb927.3.1740:mRNA | gene=Tb927.3.1740 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_03_v5.1:453791-455842(,Tb927.3.1740:mRNA-p1
4684,Tb927.9.2010,-0.285761,9.952196513508728,0.92615,"kynureninase, putative",Tb927.9.2010:mRNA-p1 | transcript=Tb927.9.2010:mRNA | gene=Tb927.9.2010 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=kynureninase  putative | transcript_product=kynureninase  putative | location=Tb927_09_v5.1:452652-454043(-) | protein_lengt,Tb927.9.2010:mRNA-p1
4685,Tb927.7.1080,-0.285566,8.940481620444027,0.92615,"hypothetical protein, conserved",Tb927.7.1080:mRNA-p1 | transcript=Tb927.7.1080:mRNA | gene=Tb927.7.1080 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_07_v5.1:275408-276490(,Tb927.7.1080:mRNA-p1
4686,Tb927.8.1150,0.285544,8.826035908916133,0.92615,kinetoplastid kinetochore protein 9,Tb927.8.1150:mRNA-p1 | transcript=Tb927.8.1150:mRNA | gene=Tb927.8.1150 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=kinetoplastid kinetochore protein 9 | transcript_product=kinetoplastid kinetochore protein 9 | location=Tb927_08_v5.1:367460,Tb927.8.1150:mRNA-p1
4687,Tb927.10.13110,0.28544200000000003,9.701775153678986,0.92615,Outer arm dynein light chain 7,Tb927.10.13110:mRNA-p1 | transcript=Tb927.10.13110:mRNA | gene=Tb927.10.13110 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Outer arm dynein light chain 7 | transcript_product=Outer arm dynein light chain 7 | location=Tb927_10_v5.1:3191431-31,Tb927.10.13110:mRNA-p1
4688,Tb927.10.7490,0.285027,8.424391554410278,0.92615,"cullin 2, putative",Tb927.10.7490:mRNA-p1 | transcript=Tb927.10.7490:mRNA | gene=Tb927.10.7490 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=cullin 2  putative | transcript_product=cullin 2  putative | location=Tb927_10_v5.1:1882282-1884411(-) | protein_length=7,Tb927.10.7490:mRNA-p1
4689,Tb927.11.14680,0.284561,9.06092436968948,0.92627,"phosphatidylinositol 3-related kinase, putative",Tb927.11.14680:mRNA-p1 | transcript=Tb927.11.14680:mRNA | gene=Tb927.11.14680 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=phosphatidylinositol 3-related kinase  putative | transcript_product=phosphatidylinositol 3-related kinase  putative |,Tb927.11.14680:mRNA-p1
4690,Tb927.10.6570,-0.282375,8.310820715018279,0.92808,"TPR repeat, putative",Tb927.10.6570:mRNA-p1 | transcript=Tb927.10.6570:mRNA | gene=Tb927.10.6570 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=TPR repeat  putative | transcript_product=TPR repeat  putative | location=Tb927_10_v5.1:1661863-1662825(+) | protein_leng,Tb927.10.6570:mRNA-p1;Tb11.v5.0809.1-p1
4691,Tb927.11.2000,-0.28186,7.798629931382995,0.92835,"Cupin-like domain containing protein, putative",Tb927.11.2000:mRNA-p1 | transcript=Tb927.11.2000:mRNA | gene=Tb927.11.2000 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Cupin-like domain containing protein  putative | transcript_product=Cupin-like domain containing protein  putative | loca,Tb927.11.2000:mRNA-p1
4692,Tb927.2.5280,-0.281843,8.60390183173167,0.92835,Enriched in surface-labeled proteome protein 1,Tb927.2.5280:mRNA-p1 | transcript=Tb927.2.5280:mRNA | gene=Tb927.2.5280 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Enriched in surface-labeled proteome protein 1 | transcript_product=Enriched in surface-labeled proteome protein 1 | locatio,Tb927.2.5280:mRNA-p1
4693,Tb927.2.4930,-0.280868,9.725609480297106,0.92889,"esterase, putative",Tb927.2.4930:mRNA-p1 | transcript=Tb927.2.4930:mRNA | gene=Tb927.2.4930 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=esterase  putative | transcript_product=esterase  putative | location=Tb927_02_v5.1:871088-871825(-) | protein_length=245 | ,Tb927.2.4930:mRNA-p1
4694,Tb927.4.2430,-0.279995,8.625528515313153,0.92948,"Endonuclease/Exonuclease/phosphatase family, putative",Tb927.4.2430:mRNA-p1 | transcript=Tb927.4.2430:mRNA | gene=Tb927.4.2430 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Endonuclease/Exonuclease/phosphatase family  putative | transcript_product=Endonuclease/Exonuclease/phosphatase family  puta,Tb927.4.2430:mRNA-p1
4695,Tb927.10.3630,-0.279004,8.09964611712323,0.93021,"hypothetical protein, conserved",Tb927.10.3630:mRNA-p1 | transcript=Tb927.10.3630:mRNA | gene=Tb927.10.3630 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_10_v5.1:940748-9413,Tb927.10.3630:mRNA-p1
4696,Tb927.1.4230,0.277114,8.01506621401115,0.93156,"hypothetical protein, conserved",Tb927.1.4230:mRNA-p1 | transcript=Tb927.1.4230:mRNA | gene=Tb927.1.4230 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_01_v5.1:873932-875212(,Tb927.1.4230:mRNA-p1
4697,Tb927.6.3290,0.27629000000000004,9.83917626186302,0.93206,intraflagellar transport protein 20,Tb927.6.3290:mRNA-p1 | transcript=Tb927.6.3290:mRNA | gene=Tb927.6.3290 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=intraflagellar transport protein 20 | transcript_product=intraflagellar transport protein 20 | location=Tb927_06_v5.1:972730,Tb927.6.3290:mRNA-p1
4698,Tb927.9.1520,-0.27612800000000004,9.354703744625812,0.93206,"hypothetical protein, conserved",Tb927.9.1520:mRNA-p1 | transcript=Tb927.9.1520:mRNA | gene=Tb927.9.1520 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_09_v5.1:361377-361634(,Tb927.9.1520:mRNA-p1
4699,Tb927.5.1430,-0.275776,8.757092220118933,0.93216,64 kDa invariant surface glycoprotein,Tb927.5.1430:mRNA-p1 | transcript=Tb927.5.1430:mRNA | gene=Tb927.5.1430 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=64 kDa invariant surface glycoprotein | transcript_product=64 kDa invariant surface glycoprotein | location=Tb927_05_v5.1:51,Tb927.5.1430:mRNA-p1
4700,Tb927.8.1870,0.27463000000000004,10.75935050498206,0.93301,Golgi/lysosome glycoprotein 1,Tb927.8.1870:mRNA-p1 | transcript=Tb927.8.1870:mRNA | gene=Tb927.8.1870 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Golgi/lysosome glycoprotein 1 | transcript_product=Golgi/lysosome glycoprotein 1 | location=Tb927_08_v5.1:610513-612363(-) |,Tb927.8.1870:mRNA-p1
4701,Tb927.5.3860,-0.274527,8.32492005001992,0.93301,"tubulin tyrosine ligase, putative",Tb927.5.3860:mRNA-p1 | transcript=Tb927.5.3860:mRNA | gene=Tb927.5.3860 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=tubulin tyrosine ligase  putative | transcript_product=tubulin tyrosine ligase  putative | location=Tb927_05_v5.1:1258250-12,Tb927.5.3860:mRNA-p1
4702,Tb927.8.4790,0.274333,8.603642280263074,0.93301,"Putative snoRNA binding domain containing protein, putative",Tb927.8.4790:mRNA-p1 | transcript=Tb927.8.4790:mRNA | gene=Tb927.8.4790 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Putative snoRNA binding domain containing protein  putative | transcript_product=Putative snoRNA binding domain containing p,Tb927.8.4790:mRNA-p1
4703,Tb927.10.2130,0.274189,9.781058509003424,0.93301,"Vps51/Vps67, putative",Tb927.10.2130:mRNA-p1 | transcript=Tb927.10.2130:mRNA | gene=Tb927.10.2130 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Vps51/Vps67  putative | transcript_product=Vps51/Vps67  putative | location=Tb927_10_v5.1:552270-554795(+) | protein_leng,Tb927.10.2130:mRNA-p1
4704,Tb927.6.4500,0.271767,10.396931274889859,0.93475,"conserved repeat domain containing protein, putative",Tb927.6.4500:mRNA-p1 | transcript=Tb927.6.4500:mRNA | gene=Tb927.6.4500 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=conserved repeat domain containing protein  putative | transcript_product=conserved repeat domain containing protein  putati,Tb927.6.4500:mRNA-p1
4705,Tb927.4.1370,-0.271147,8.23761912994619,0.93504,"hypothetical protein, conserved",Tb927.4.1370:mRNA-p1 | transcript=Tb927.4.1370:mRNA | gene=Tb927.4.1370 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_04_v5.1:357984-358439(,Tb927.4.1370:mRNA-p1
4706,Tb927.3.3620,0.270284,7.833561439046896,0.93553,SUMO-interacting motif-containing protein,Tb927.3.3620:mRNA-p1 | transcript=Tb927.3.3620:mRNA | gene=Tb927.3.3620 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=SUMO-interacting motif-containing protein | transcript_product=SUMO-interacting motif-containing protein | location=Tb927_03,Tb927.3.3620:mRNA-p1
4707,Tb927.6.2440,-0.269695,8.444731625088751,0.93583,"Mo25-like, putative",Tb927.6.2440:mRNA-p1 | transcript=Tb927.6.2440:mRNA | gene=Tb927.6.2440 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Mo25-like  putative | transcript_product=Mo25-like  putative | location=Tb927_06_v5.1:746541-747707(+) | protein_length=388 ,Tb927.6.2440:mRNA-p1
4708,Tb927.11.1270,-0.269622,9.120508124026104,0.93583,"Mitochondrial ATP synthase subunit, putative",Tb927.11.1270:mRNA-p1 | transcript=Tb927.11.1270:mRNA | gene=Tb927.11.1270 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Mitochondrial ATP synthase subunit  putative | transcript_product=Mitochondrial ATP synthase subunit  putative | location,Tb927.11.1270:mRNA-p1
4709,Tb927.1.4650,-0.268433,8.85043179146035,0.93655,cyclin-like F-box protein 2,Tb927.1.4650:mRNA-p1 | transcript=Tb927.1.4650:mRNA | gene=Tb927.1.4650 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=cyclin-like F-box protein 2 | transcript_product=cyclin-like F-box protein 2 | location=Tb927_01_v5.1:954904-956334(+) | pro,Tb927.1.4650:mRNA-p1;Tb927.1.4600:mRNA-p1;Tb927.1.4560:mRNA-p1;Tb927.1.4630:mRNA-p1;Tb927.1.4580:mRNA-p1;Tb927.1.4540:mRNA-p1;Tb11.v5.0705.1-p1
4710,Tb927.7.1300,-0.268104,10.739714712745712,0.93662,"protein disulfide isomerase, putative",Tb927.7.1300:mRNA-p1 | transcript=Tb927.7.1300:mRNA | gene=Tb927.7.1300 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=protein disulfide isomerase  putative | transcript_product=protein disulfide isomerase  putative | location=Tb927_07_v5.1:33,Tb927.7.1300:mRNA-p1
4711,Tb927.10.2410,-0.265989,8.292322539914915,0.9382,"MSP-C, putative",Tb927.10.2410:mRNA-p1 | transcript=Tb927.10.2410:mRNA | gene=Tb927.10.2410 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=MSP-C  putative | transcript_product=MSP-C  putative | location=Tb927_10_v5.1:620835-622610(-) | protein_length=591 | seq,Tb927.10.2410:mRNA-p1
4712,Tb927.11.5350,-0.26434,7.571848528742901,0.93935,myo-inositol/proton symporter (MIT),Tb927.11.5350:mRNA-p1 | transcript=Tb927.11.5350:mRNA | gene=Tb927.11.5350 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=myo-inositol/proton symporter (MIT) | transcript_product=myo-inositol/proton symporter (MIT) | location=Tb927_11_v5.1:152,Tb927.11.5350:mRNA-p1
4713,Tb927.5.2720,0.26318800000000003,9.69522768005305,0.94012,zinc finger protein ZPR1,Tb927.5.2720:mRNA-p1 | transcript=Tb927.5.2720:mRNA | gene=Tb927.5.2720 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=zinc finger protein ZPR1 | transcript_product=zinc finger protein ZPR1 | location=Tb927_05_v5.1:918536-919951(+) | protein_l,Tb927.5.2720:mRNA-p1
4714,Tb11.v5.0412,0.26313800000000004,7.347251932885618,0.94012,"hypothetical protein, conserved",Tb11.v5.0412.1-p1 | transcript=Tb11.v5.0412.1 | gene=Tb11.v5.0412 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_11_bin_v5.1:1563645-1566056(,Tb11.v5.0412.1-p1;Tb927.10.16090:mRNA-p1
4715,Tb927.10.10140,0.263021,10.622628426129324,0.94012,"paraflagellar rod component, putative",Tb927.10.10140:mRNA-p1 | transcript=Tb927.10.10140:mRNA | gene=Tb927.10.10140 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=paraflagellar rod component  putative | transcript_product=paraflagellar rod component  putative | location=Tb927_10_v,Tb927.10.10140:mRNA-p1
4716,Tb927.10.9040,0.262959,8.120508124026104,0.94012,"hypothetical protein, conserved",Tb927.10.9040:mRNA-p1 | transcript=Tb927.10.9040:mRNA | gene=Tb927.10.9040 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_10_v5.1:2239488-224Tb927.10.9040:mRNA-p1 | transcript=Tb927.10.9040:mRNA | gene=Tb927.10.9040 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_10_v5.1:2239488-224,REV__Tb927.10.9040:mRNA-p1Tb927.10.9040:mRNA-p1;Tb11.v5.0509.1-p1
4717,Tb927.5.1120,-0.262549,9.040958173384208,0.94012,"Phage tail fibre repeat, putative",Tb927.5.1120:mRNA-p1 | transcript=Tb927.5.1120:mRNA | gene=Tb927.5.1120 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Phage tail fibre repeat  putative | transcript_product=Phage tail fibre repeat  putative | location=Tb927_05_v5.1:422509-440,Tb927.5.1120:mRNA-p1
