Gene_acc,Gene_id,SignedRank,log10TMT,FDR,Desc
4100,Tb927.10.15680,-0.441944,4.346623509105108,0.87359,"hypothetical protein, conserved"
4101,Tb927.11.8750,-0.441864,5.482189698303909,0.87359,"hypothetical protein, conserved"
4102,Tb927.10.7230,0.441373,6.909581879333853,0.8737299999999999,Flagellar Member 1
4103,Tb927.5.3240,0.441277,6.110084422886923,0.8737299999999999,"hypothetical protein, conserved"
4104,Tb927.10.10200,-0.441001,5.187337376028351,0.8737299999999999,"hypothetical protein, conserved"
4105,Tb927.6.1850,-0.440798,5.594488312984938,0.8737299999999999,quiescin sulfhydryl oxidase
4106,Tb927.7.5270,0.44078,5.164169382150514,0.8737299999999999,"hypothetical protein, conserved"
4107,Tb927.7.700,-0.440715,5.758911892397974,0.8737299999999999,Nucleolar protein 74
4108,Tb927.2.5850,0.44069,5.597157468592015,0.8737299999999999,small nuclear ribonucleoprotein SmD2
4109,Tb927.9.9740,-0.440446,5.870405856283099,0.8737299999999999,"AMP deaminase, putative"
4110,Tb927.11.5630,-0.440383,5.015842269581059,0.8737299999999999,"hypothetical protein, conserved"
4111,Tb927.11.13007,0.439811,7.400851581239716,0.8737299999999999,ubiquitin-60S ribosomal protein L40
4112,Tb927.3.3550,-0.439722,5.189218853312363,0.8737299999999999,"hypothetical protein, conserved"
4113,Tb927.4.1310,0.439327,5.884826505200781,0.8737299999999999,"ZFP family member, putative"
4114,Tb927.11.7900,0.439265,6.039644095534353,0.8737299999999999,mitochondrial RNA binding protein 16
4115,Tb927.10.8170,0.438692,6.4091212312452015,0.8737299999999999,Nucleoporin NUP144
4116,Tb927.4.3410,-0.438288,4.86757747162916,0.87397,"selenoprotein, putative"
4117,Tb927.11.8880,-0.437867,5.569034301395742,0.8741399999999999,"tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family, putative"
4118,Tb927.7.5750,-0.437086,5.371769558513179,0.87472,Anaphase promoting complex-associated Protein AP2
4119,Tb11.v5.0553,-0.435985,5.280400033262397,0.87572,"ubiquitin hydrolase, putative"
4120,Tb927.11.15120,-0.435615,5.637818161411398,0.87592,"hypothetical protein, conserved"
4121,Tb927.9.11150,-0.435583,5.680969718465897,0.87592,"hypothetical protein, conserved"
4122,Tb927.3.1770,-0.434872,5.3639940911578226,0.8762700000000001,"leucine-rich repeat protein (LRRP), putative"
4123,Tb927.3.2980,0.434775,5.143046043337588,0.8762700000000001,mitochondrial carrier protein
4124,Tb927.3.1110,0.434698,6.352073126466023,0.8762700000000001,Putative intraflagellar transport protein A1
4125,Tb927.4.3740,0.434683,6.980659244358438,0.8762700000000001,flagellar attachment zone protein 1
4126,Tb927.11.15750,-0.434462,6.337725413884801,0.8762700000000001,"AMP deaminase, putative"
4127,Tb927.7.4510,0.433912,5.620561115272213,0.8762700000000001,"Domain of unknown function (DUF4201), putative"
4128,Tb927.11.16090,0.433805,6.502158448065448,0.8762700000000001,"Outer dynein arm docking complex protein 2, putative"
4129,Tb927.10.11610,0.433776,5.6818620757933,0.8762700000000001,SKP1-like protein
4130,Tb927.11.6170,0.433559,6.427545612235312,0.8762700000000001,"protein transport protein SEC31, putative"
4131,Tb927.7.830,0.433102,5.597918125019246,0.8762700000000001,"telomerase-associated protein, putative"
4132,Tb927.1.3400,0.432951,4.585951148868221,0.8762700000000001,"hypothetical protein, conserved"
4133,Tb927.11.2660,0.432861,5.181033292347548,0.8762700000000001,"Golgi reassembly stacking protein (GRASP homologue), putative"
4134,Tb927.11.560,-0.432851,5.250988929380679,0.8762700000000001,"hypothetical protein, conserved"
4135,Tb927.7.3360,-0.4327220000000001,5.453743760596693,0.8762700000000001,farnesyl pyrophosphate synthase
4136,Tb927.1.4480,0.432009,4.958254017381239,0.87636,"WD repeat and HMG-box DNA-binding protein, putative"
4137,Tb927.4.4750,-0.4311180000000001,4.55484839965913,0.87705,"hypothetical protein, conserved"
4138,Tb927.9.9870,0.430922,5.520306634712181,0.8770899999999999,"Kinesin-13 6, putative"
4139,Tb05.5K5.210,-0.430797,6.108829894148559,0.8770899999999999,hypothetical protein
4140,Tb927.10.970,0.430658,6.061948568095948,0.8770899999999999,"Tetratricopeptide repeat, putative"
4141,Tb927.1.5000,0.430621,5.341661999688581,0.8770899999999999,"hypothetical protein, conserved"
4142,Tb927.11.435,0.430549,5.5376659110697775,0.8770899999999999,hypothetical protein
4143,Tb927.7.5040,-0.430298,4.722402182157408,0.8770899999999999,"kinesin, putative"
4144,Tb927.9.7000,-0.429774,6.303743082263679,0.8770899999999999,"methyltransferase domain containing protein, putative"
4145,Tb927.1.3910,-0.429551,5.725060441395188,0.8770899999999999,Anaphase-promoting complex subunit CDC23
4146,Tb927.10.14460,0.42941,5.094587577089025,0.8770899999999999,"leucine-rich repeat protein (LRRP), putative"
4147,Tb927.10.7350,0.42927,5.961026965095692,0.8770899999999999,"hypothetical protein, conserved"
4148,Tb927.9.13540,0.428934,5.000836658107086,0.8770899999999999,"hypothetical protein, conserved"
4149,Tb927.3.4150,-0.428684,4.571448720594362,0.8770899999999999,"hypothetical protein, conserved"
4150,Tb927.11.7560,-0.428542,6.450949266993004,0.8770899999999999,Component of motile flagella 15
4151,Tb927.11.10840,0.428142,5.030346680834337,0.87725,"hypothetical protein, conserved"
4152,Tb927.4.1040,-0.427144,5.852062984652533,0.8781100000000001,"hypothetical protein, conserved"
4153,Tb927.11.16470,-0.426828,4.854629870304781,0.87818,SUMO-interacting motif-containing protein
4154,Tb927.8.7090,-0.426573,5.342034274244415,0.8782200000000001,"Component of IIS longevity pathway SMK-1, putative"
4155,Tb927.10.6340,-0.425308,5.04492893541404,0.87936,"hypothetical protein, conserved"
4156,Tb927.1.1920,-0.425305,5.000291603207893,0.87936,"conserved protein, unknown function"
4157,Tb927.11.13780,0.425244,6.067664643183955,0.87936,profilin
4158,Tb927.9.10560,-0.425171,5.117646858727842,0.87936,Archaic Translocase of outer membrane 19 kDa subunit
4159,Tb927.10.9760,0.424932,5.179139896988678,0.87936,alternative oxidase
4160,Tb927.9.10370,-0.424606,5.496018149111601,0.87936,TAX-1
4161,Tb927.3.890,-0.424213,4.667468518721461,0.87936,"hypothetical protein, conserved"
4162,Tb927.11.15220,0.424166,5.972447388118345,0.87936,"hypothetical protein, conserved"
4163,Tb927.10.7380,0.4240390000000001,5.0205304643027,0.87936,"LSU ribosomal protein, mitochondrial, putative"
4164,Tb927.10.10280,0.42361,7.100841349985342,0.87936,"microtubule-associated protein, putative"
4165,Tb927.11.15020,-0.423341,6.022826875855989,0.8793799999999999,iron superoxide dismutase
4166,Tb927.10.4440,0.423294,4.836513998890672,0.8793799999999999,predicted SAP domain protein
4167,Tb927.2.5220,-0.422266,5.343566132386124,0.88008,"hypothetical protein, conserved"
4168,Tb927.11.13310,-0.422232,4.99611309417106,0.88008,"hypothetical protein, conserved"
4169,Tb927.1.670,0.421914,5.873312849948235,0.88008,"conserved protein, unknown function"
4170,Tb927.1.2980,0.421815,4.515399126460609,0.88008,"hypothetical protein, conserved"
4171,Tb927.11.10230,-0.421742,5.2492024352544275,0.88008,"RNA polymerase-associated protein CDC73, putative"
4172,Tb927.7.3760,-0.421208,5.145548589986005,0.88016,"phosphatidylserine synthase, putative"
4173,Tb927.11.13690,-0.420548,5.926950067945047,0.88061,Radial spoke protein 11
4174,Tb927.10.8000,0.420228,5.912150288356721,0.88076,"hypothetical protein, conserved"
4175,Tb927.2.4560,0.41923,4.1152609386808585,0.8817,"Rab-GTPase-TBC domain containing protein, putative"
4176,Tb11.v5.0652,0.419017,5.461415981978047,0.8817,"protein kinase, putative"
4177,Tb927.11.6310,0.418718,4.653564632070876,0.88181,"hypothetical protein, conserved"
4178,Tb927.8.910,0.418565,5.1647245241698965,0.88181,"hypothetical protein, conserved"
4179,Tb927.5.2660,0.418547,5.236696775793857,0.88181,"NUC130/3NT domain/SDA1, putative"
4180,Tb927.7.6820,-0.418473,5.322574168211228,0.88181,"hypothetical protein, conserved"
4181,Tb927.6.1960,-0.417912,5.617658975977533,0.88185,"glycosyltransferase family 28 protein, putative"
4182,Tb927.10.3920,-0.417884,5.875817242538281,0.88185,"hypothetical protein, conserved"
4183,Tb927.10.2190,0.41749,6.251208173657145,0.8818799999999999,"Protein of unknown function (DUF667), putative"
4184,Tb927.1.3250,-0.4170390000000001,5.726710912492606,0.88216,"Domain of unknown function (DUF4456), putative"
4185,Tb927.10.7570,-0.4169060000000001,6.4890016973113775,0.88216,"dihydrolipoamide acetyltransferase E2 subunit, putative"
4186,Tb927.3.5150,0.416404,5.148227214432905,0.8824200000000001,"exonuclease, putative"
4187,Tb927.11.11140,-0.416318,6.141177927650939,0.8824200000000001,hypothetical protein
4188,Tb927.4.550,0.415952,4.7122019905099,0.88244,"Zinc knuckle, putative"
4189,Tb927.7.1580,-0.415705,5.731355037369808,0.88249,"Vps52 / Sac2 family, putative"
4190,Tb927.9.4080,-0.41562,5.77104457977259,0.88249,"Stumpy formation signalling pathway protein, putative"
4191,Tb927.4.2990,-0.415575,5.8996025712219495,0.88249,"hypothetical protein, conserved"
4192,Tb927.11.14280,-0.414697,5.341645519988432,0.8829,"septum formation protein MAF homologue, putative"
4193,Tb927.7.6670,-0.414524,6.047542242948947,0.8829,"hypothetical protein, conserved"
4194,Tb927.9.10500,-0.4144930000000001,5.545706994657928,0.8829,"HAD hydrolase, TIGR01456 family/HAD hydrolase, family IIA, putative"
4195,Tb927.11.450,0.414176,5.263994873987341,0.8829,"hypothetical protein, conserved"
4196,Tb927.9.5410,-0.41356,5.809948946324182,0.88323,"hypothetical protein, conserved"
4197,Tb927.10.12870,0.4133810000000001,5.816500915008379,0.88326,Basal body protein
4198,Tb927.10.7780,0.413332,4.820465284958126,0.88326,Mitogen-activated protein kinase KFR1
4199,Tb927.10.12850,0.413228,5.16144786514103,0.88326,ttaggg binding factor
4200,Tb927.1.860,0.4130680000000001,5.405861242293942,0.88326,"transmembrane protein, putative"
4201,Tb927.10.10390,0.412716,6.519167083623253,0.88326,trypanothione reductase
4202,Tb927.8.8030,0.4126260000000001,4.6487079577741595,0.88326,"emp24/gp25L/p24 family/GOLD, putative"
4203,Tb927.6.3110,0.412102,5.401607298453578,0.8834,"cdc2-related protein kinase 11, putative"
4204,Tb927.4.870,-0.411507,6.986352161383438,0.88381,"dynein heavy chain, putative"
4205,Tb927.1.1710,-0.411194,5.994062602933207,0.8839299999999999,"transmembrane protein, conserved"
4206,Tb927.7.4490,-0.411084,5.975465509066232,0.8839299999999999,"hypothetical protein, conserved"
4207,Tb927.9.7170,-0.410668,4.129295046041847,0.8840600000000001,Mitochondrial ribosomal protein L47
4208,Tb927.3.1630,0.410404,5.349947398041951,0.8841100000000001,"casein kinase 1, putative"
4209,Tb927.4.1940,0.410208,5.47608011373506,0.8841100000000001,"WD domain, G-beta repeat, putative"
4210,Tb927.7.3310,0.4099930000000001,5.326963631712338,0.8841899999999999,"Radial spoke head 1 homolog, putative"
4211,Tb927.10.3640,-0.409927,6.154312367107633,0.8841899999999999,"nuclear transmembrane protein, putative"
4212,Tb927.11.7050,-0.409921,4.9653279401913615,0.8841899999999999,"PA domain containing protein, putative"
4213,Tb927.10.10340,0.409765,6.278704073319491,0.8841899999999999,"structural maintenance of chromosome 2, putative"
4214,Tb927.7.940,-0.409546,6.39421520615466,0.8841899999999999,"protein kinase C substrate protein, heavy chain, putative"
4215,Tb927.7.2770,-0.409397,4.609466342831634,0.8841899999999999,"hypothetical protein, conserved"
4216,Tb927.11.16400,-0.408952,6.03990168302735,0.8841899999999999,"kinetoplast-associated protein 3, putative"
4217,Tb927.2.380,-0.408645,6.646014680361284,0.8841899999999999,"retrotransposon hot spot protein 2 (RHS2), putative"
4218,Tb927.10.15530,-0.408306,6.422250500234752,0.8843,"ABC transport system ATP-binding protein, putative"
4219,Tb927.11.7213,-0.408275,5.9053667689231455,0.8843,"Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)/Endoplasmic reticulum vesicle transporter, putative"
4220,Tb927.5.3010,0.408274,5.746078652490324,0.8843,Guide RNA binding complex protein 6
4221,Tb927.11.11435,-0.408238,5.541081850119555,0.8843,"dynein light chain type 1, putative"
4222,Tb927.11.9910,-0.408025,6.033563136285419,0.8843,"Domain of unknown function (DUF3846)/TPR repeat, putative"
4223,Tb927.6.1460,-0.407895,5.54763730060222,0.8843,cyclin 3
4224,Tb927.8.5820,-0.40767,5.082695630780662,0.8843,"Las1-like, putative"
4225,Tb927.5.1490,0.407206,4.234403380164068,0.8843,Eukaryotic translation initiation factor 4 gamma 1
4226,Tb927.10.9640,-0.406732,5.895624175417755,0.88431,"hypothetical protein, conserved"
4227,Tb927.11.10450,-0.406614,5.360265139091687,0.88431,"UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase, putative"
4228,Tb927.8.2570,0.406382,5.169738094573934,0.88431,"hypothetical protein, conserved"
4229,Tb927.6.3040,-0.406309,5.462475365311483,0.88431,"small GTP-binding protein Rab28, putative"
4230,Tb927.9.10680,-0.406172,5.302038558334101,0.88431,"RNA polymerase III RPC4, putative"
4231,Tb927.10.9970,-0.406166,5.8813076068939925,0.88431,"hypothetical protein, conserved"
4232,Tb927.11.6230,0.40516,6.637554768746615,0.88464,"protein transport protein SEC61 subunit alpha, putative"
4233,Tb927.5.4330,0.404856,5.846196861448185,0.88476,"dihydrolipoamide branched chain transacylase, putative"
4234,Tb927.10.1130,0.404411,5.754909955593724,0.88508,"dynein arm light chain, axonemal, putative"
4235,Tb927.11.5870,0.404398,4.535618980776761,0.88508,"hypothetical protein, conserved"
4236,Tb927.11.13460,0.404292,5.814986333449274,0.88508,"hypothetical protein, conserved"
4237,Tb927.11.7475,0.404159,5.231889918588162,0.88508,"AN1-like Zinc finger containing protein, putative"
4238,Tb927.8.3660,-0.4041,5.7480755611954875,0.88508,protein transport protein SEC23
4239,Tb927.11.5680,-0.403878,6.511622706085443,0.88508,"dynein light chain 1, axonemal"
4240,Tb927.7.7250,0.403826,5.86671059450842,0.88508,"Ankyrin repeats (3 copies), putative"
4241,Tb927.5.4060,-0.403628,5.515560367716235,0.88508,"Nicastrin, putative"
4242,Tb927.8.6660,-0.403382,6.831310822917744,0.88508,"paraflagellar rod component, putative"
4243,Tb927.3.2070,-0.403364,5.462490338057566,0.88508,"hypothetical protein, conserved"
4244,Tb927.10.14660,-0.403312,5.139018036589065,0.88508,"hypothetical protein, conserved"
4245,Tb927.11.12150,0.403239,6.743418297173647,0.88508,flagellar pocket cytoskeletal protein bilbo1
4246,Tb927.11.10370,0.402355,5.5533043907727,0.88508,glycosyl hydrolase-like protein
4247,Tb927.3.3120,0.402321,5.766485967025229,0.88508,"hypothetical protein, conserved"
4248,Tb927.11.6620,-0.402086,4.876337178174011,0.88508,Nucleolar protein 47
4249,Tb927.9.3400,-0.401972,6.063341491731067,0.88508,"endo-beta-N-acetylglucosaminidase, putative"
4250,Tb927.11.2530,-0.401253,5.47800583144262,0.88508,"Mitochondrial SSU ribosomal protein, putative"
4251,Tb927.6.3280,0.401165,5.450110481575011,0.88508,"cyclosome subunit 1, putative"
4252,Tb927.11.11480,0.400813,6.6382878706821415,0.88518,"Trichohyalin, putative"
4253,Tb927.7.2190,-0.400074,6.230461694557548,0.8858600000000001,"translocon-associated protein (TRAP), alpha subunit, putative"
4254,Tb927.8.1360,0.398277,5.439890338269673,0.88766,"Dynein heavy chain, N-terminal region 2, putative"
4255,Tb927.8.2800,0.397657,5.477063344928004,0.8881700000000001,"hypothetical protein, conserved"
4256,Tb927.7.3050,-0.397154,5.265100966221937,0.8884700000000001,"Mitochondrial SSU ribosomal protein, putative"
4257,Tb927.10.920,0.396925,5.714840886715916,0.88854,"Ribosomal protein L1p/L10e family, putative"
4258,Tb927.2.4710,-0.396744,6.69815131188416,0.88854,"RNA-binding protein, putative"
4259,Tb927.9.14430,-0.396688,6.354060395065058,0.88854,Casein kinase II
4260,Tb927.11.15640,-0.396648,5.663396215737508,0.88854,mitochondrial RNA binding complex 1 subunit
4261,Tb927.10.4520,0.396634,4.675459069822066,0.88854,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatas, putative"
4262,Tb927.10.10780,0.396569,5.428520841992546,0.88854,"hypothetical protein, conserved"
4263,Tb927.3.620,0.396465,4.986688897006614,0.88854,"ATP-dependent DEAD/H RNA helicase, putative"
4264,Tb927.11.13960,0.396403,5.193013226515948,0.88854,U6 snRNA-associated Sm-like protein LSm4p
4265,Tb927.4.1740,0.395887,6.140261810191241,0.88854,Component of motile flagella 41
4266,Tb927.11.12230,-0.395744,6.206326555067926,0.88854,ATP-dependent protease ATPase subunit HslU2
4267,Tb927.7.3120,0.394194,5.517604918925932,0.88955,small nuclear ribonucleoprotein SmD1
4268,Tb927.4.400,-0.393857,5.626605517483997,0.88969,Double RNA binding domain protein 7
4269,Tb927.3.5020,-0.393811,6.640431743683348,0.88969,Flagellar Member 6
4270,Tb927.10.12950,0.393734,4.437335618708718,0.88969,Basal body protein
4271,Tb927.11.1430,-0.393682,6.988517338712438,0.88969,Component of motile flagella 2
4272,Tb927.9.4230,-0.393451,5.6107630474706855,0.88969,fatty acyl CoA synthetase 4
4273,Tb927.11.5750,0.393428,5.335828848363181,0.88969,SUMO-interacting motif-containing protein
4274,Tb927.11.10780,0.392591,5.850525751267353,0.88984,"Voltage-dependent anion channel, putative"
4275,Tb927.7.5090,-0.392516,5.223366126439861,0.88984,"condensin complex subunit 2, putative"
4276,Tb927.11.14690,-0.391702,5.346945974788148,0.89038,"Microtubule-binding protein MIP-T3, putative"
4277,Tb927.4.1160,-0.391645,5.2172689371662235,0.89038,"hypothetical protein, conserved"
4278,Tb927.8.4290,-0.39158,5.161552662922904,0.89038,"Ribosome biogenesis protein Nop16, putative"
4279,Tb927.9.7670,-0.391363,5.639902986412779,0.89038,"hypothetical protein, conserved"
4280,Tb11.1220,-0.391216,6.97383570005791,0.89038,hypothetical protein
4281,Tb927.11.11880,0.390752,5.489445174627185,0.89039,conserved protein
4282,Tb927.8.2590,0.390737,5.716727954905076,0.89039,Basal body protein
4283,Tb927.10.540,-0.390659,7.408378487681612,0.89039,"ATP-dependent RNA helicase SUB2, putative"
4284,Tb927.3.1570,0.390628,5.3275189977541055,0.89039,Lapatinib-binding protein kinase 3
4285,Tb11.v5.0195,0.390596,6.143587233300955,0.89039,"STAG domain containing protein, putative"
4286,Tb927.8.1440,-0.390466,6.003966483327375,0.89039,"maoC-like dehydratase, putative"
4287,Tb927.4.620,0.390406,6.021599961217844,0.89039,"hypothetical protein, conserved"
4288,Tb927.9.3620,-0.390301,4.91542973700259,0.89039,"hypothetical protein, conserved"
4289,Tb927.10.6110,0.390042,4.715139463922381,0.89039,"hypothetical protein, conserved"
4290,Tb927.7.2300,-0.389926,5.892853027435695,0.89039,Nucleoporin NUP132
4291,Tb927.11.12840,0.389882,6.016485253602719,0.89039,"Domain of unknown function (DUF4486), putative"
4292,Tb927.8.6510,-0.389865,5.358474205377288,0.89039,"ubiquitin-protein ligase, putative"
4293,Tb927.10.15540,-0.388893,5.465932807742469,0.89039,predicted VPS53-like domain protein
4294,Tb927.1.1880,0.388871,5.312184411198624,0.89039,WD40 repeat-containing protein
4295,Tb927.4.1120,0.388618,4.4316987387084925,0.89039,"hypothetical protein, conserved"
4296,Tb927.4.1920,-0.388429,6.136905446374288,0.89039,"GPI transamidase subunit 16, putative"
4297,Tb927.11.5000,0.388352,6.876835346985266,0.89039,"Dynein intermediate chain 1, axonemal"
4298,Tb927.6.2000,0.38809,5.498675759042903,0.89039,"spliceosome-associated protein, putative"
4299,Tb927.9.12090,0.387847,5.461688570318477,0.89039,"Putative death-receptor fusion protein (DUF2428), putative"
4300,Tb927.2.5810,-0.387706,6.253822438708073,0.89039,"Holliday-junction resolvase-like of SPT6/SH2 domain containing protein, putative"
4301,Tb927.7.7240,0.387571,5.646039210351476,0.89039,"leucine-rich repeat protein (LRRP), putative"
4302,Tb927.11.880,0.386644,7.821328985009944,0.89064,cyclophilin a
4303,Tb927.1.1060,0.386448,5.684418933602806,0.89066,"Cell cycle checkpoint protein RAD1-like, putative"
4304,Tb927.9.12900,0.386166,5.607113529951606,0.8907299999999999,"RNA polymerase-associated protein LEO1, putative"
4305,Tb927.10.11170,0.385916,5.629406200854041,0.8907700000000001,"hypothetical protein, conserved"
4306,Tb927.11.15130,-0.385665,6.514744712114191,0.8908299999999999,"DnaJ homolog, putative"
4307,Tb11.v5.0422,-0.385309,5.876835346985266,0.8909999999999999,"SET domain containing protein, putative"
4308,Tb927.9.14290,-0.384977,5.775021524648119,0.8911,Cytokinesis initiation factor 2
4309,Tb927.10.5350,0.384627,6.785103135836728,0.89123,"dynein heavy chain, putative"
4310,Tb927.9.8260,0.384456,5.027127986290446,0.89123,rhomboid-like protein
4311,Tb927.10.8540,0.383358,6.973081649601368,0.89218,"chaperone protein DnaJ, putative"
4312,Tb927.7.5300,0.383201,5.6089234201437765,0.89218,"C2 domain/Ankyrin repeats (3 copies), putative"
4313,Tb927.2.5230,-0.383164,5.476691573243351,0.89218,"CAMK family pseudokinase, putative"
4314,Tb927.9.9970,0.383071,5.374375584628322,0.89218,Small nuclear RNA gene activation protein (SNAP) 50
4315,Tb927.11.11900,-0.383039,6.7301333091851285,0.89218,Coatomer subunit gamma
4316,Tb927.10.4610,0.382418,6.379266226980516,0.89218,"dolicholphosphate-mannose synthase, putative"
4317,Tb927.7.5660,-0.382305,6.4819821752391205,0.89218,"Outer dynein arm docking complex protein 2, putative"
4318,Tb927.10.6580,0.382191,5.272185963818276,0.89218,hypothetical protein
4319,Tb927.9.6270,0.38149,4.916896790801835,0.8926700000000001,"hypothetical protein, conserved"
4320,Tb927.7.4910,-0.381387,6.308521728959317,0.8926700000000001,"hypothetical protein, conserved"
4321,Tb927.11.12360,-0.381281,5.755865966513177,0.8926700000000001,"ankyrin repeat protein, putative"
4322,Tb927.11.10940,-0.381207,4.663551738612503,0.8926700000000001,"hypothetical protein, conserved"
4323,Tb927.3.1150,-0.381174,5.310537547190615,0.8926700000000001,"Conserved hypothetical ATP binding protein, putative"
4324,Tb927.3.3200,0.380922,6.086603014949962,0.8926700000000001,"Domain of unknown function (DUF4586), putative"
4325,Tb927.5.2850,-0.38092,6.378894299818981,0.8926700000000001,"radial spoke protein RSP2, putative"
4326,Tb927.11.4930,0.380764,5.3873690603957325,0.8926700000000001,"Phosducin, putative"
4327,Tb927.11.3190,0.380099,5.241367978104305,0.8926700000000001,"hypothetical protein, conserved"
4328,Tb11.v5.0958,0.380023,4.57667145747926,0.8926700000000001,"variant surface glycoprotein (VSG, atypical), putative"
4329,Tb927.11.15690,-0.379766,5.918013726976204,0.8926700000000001,"U5 snRNP-associated 102 kDa protein, putative"
4330,Tb927.4.2400,-0.3796,5.412855181243488,0.8926700000000001,"hypothetical protein, conserved"
4331,Tb927.11.2400,-0.379596,6.148438118156312,0.8926700000000001,Flabarin-like protein
4332,Tb927.10.6230,-0.379485,6.022222792226056,0.8926700000000001,MORN repeat containing protein
4333,Tb927.10.11360,-0.379268,5.221753194318869,0.8926700000000001,"protein phosphatase 2A regulatory subunit, putative"
4334,Tb927.9.12780,-0.378572,5.317192481488882,0.8926700000000001,"Leucine carboxyl methyltransferase/Cupin-like domain containing protein, putative"
4335,Tb927.9.9940,-0.378514,6.13253183898398,0.8926700000000001,parkin coregulated gene protein
4336,Tb927.2.5030,-0.378414,5.859627578979043,0.8926700000000001,"transcription elongation factor SPT5, putative"
4337,Tb927.11.1210,-0.378124,5.859645578833234,0.8926700000000001,"Domain of unknown function (DUF4470)/Domain of unknown function (DUF4471), putative"
4338,Tb927.2.3020,0.378022,6.0799947857458445,0.8926700000000001,Component of motile flagella 76
4339,Tb927.5.1520,-0.377013,6.838638186417298,0.89333,ATP-dependent protease ATPase subunit HslU1
4340,Tb927.6.4000,-0.377013,6.568876117281117,0.89333,"small glutamine-rich tetratricopeptide repeat protein, putative"
4341,Tb927.11.15480,0.376724,6.617129701046749,0.89333,"heat shock protein Hsp20, putative"
4342,Tb927.11.13980,0.376263,5.189312479510696,0.8936,Outer row dynein-assembly protein 7
4343,Tb927.11.14030,0.37619,4.492285337910246,0.8936,cyclin 9
4344,Tb927.9.3800,0.376075,5.267554990404371,0.8936,kinetoplastid kinetochore protein 18
4345,Tb927.3.930,0.376053,7.499758084878077,0.8936,"dynein heavy chain, putative"
4346,Tb927.1.2400,-0.375935,7.764993868857573,0.8936,alpha tubulin
4347,Tb927.11.10620,-0.375733,5.653070942872137,0.8936,"hypothetical protein, conserved"
4348,Tb927.9.15650,0.375663,5.048845610629151,0.8936,hypothetical protein
4349,Tb927.1.2120,0.375266,6.2202170840205255,0.8936,Calpain-like protein CALP1.3
4350,Tb927.11.2540,-0.374842,6.475547709130195,0.8936,"hypothetical protein, conserved"
4351,Tb927.4.2750,-0.374754,5.589633161897511,0.8936,"hypothetical protein, conserved"
4352,Tb927.8.4480,0.374622,5.687934529462787,0.8936,"hypothetical protein, conserved"
4353,Tb927.10.11850,0.374502,5.239824820288267,0.8936,"WD domain, G-beta repeat, putative"
4354,Tb927.11.2240,-0.374365,4.536135304377942,0.8936,"hypothetical protein, conserved"
4355,Tb927.10.14230,0.37413,4.139742692322186,0.8936,"hypothetical protein, conserved"
4356,Tb927.2.4390,-0.373926,5.761568282135198,0.8936,double-strand break repair protein MRE11
4357,Tb927.3.2030,-0.37347,5.659359908993722,0.8936,"acylphosphatase, putative"
4358,Tb927.4.3310,-0.37308,6.031442129185706,0.89379,"TPR repeat/SET domain containing protein, putative"
4359,Tb927.10.5870,0.372993,5.776851248682616,0.89379,Flagellum attachment zone protein 25
4360,Tb927.10.2580,0.372984,4.871370528950545,0.89379,"Nucleolar protein 12 (25kDa), putative"
4361,Tb927.11.16380,0.372683,5.420373878961447,0.89379,"TPR repeat, putative"
4362,Tb927.9.6460,-0.372517,6.276833131844487,0.89379,"hypothetical protein, conserved"
4363,Tb927.11.12770,-0.372045,5.1617073182065685,0.89395,"ubiquitin ligase, putative"
4364,Tb927.4.1870,-0.371628,6.02460400845115,0.8942,"Serine/threonine-protein phosphatase 2A catalytic subunit, putative"
4365,Tb927.3.3850,0.371574,5.77953757134314,0.8942,COPII coat assembly protein sec16
4366,Tb927.8.890,-0.371323,7.214066365652578,0.8942,Ras-related protein Rab1A
4367,Tb927.9.10710,0.37127,5.419018996722357,0.8942,hsp70 subfamily B suppressor 1
4368,Tb927.3.780,-0.37106,6.062060894371606,0.8942,proteasome alpha 7 subunit
4369,Tb927.8.3950,0.370785,6.186372365699531,0.8942,"hypothetical protein, conserved"
4370,Tb927.3.2430,0.370379,5.010600974445647,0.8944700000000001,"Alsin, putative"
4371,Tb927.6.1720,-0.37025,5.5088774641807845,0.8944700000000001,"hypothetical protein, conserved"
4372,Tb927.7.5770,0.37022,6.075641838898134,0.8944700000000001,Nuclear Dbf2-related kinase
4373,Tb927.3.3040,0.369791,5.758554877697392,0.89451,"Right handed beta helix region, putative"
4374,Tb927.3.5430,0.369771,5.769494254709699,0.89451,"hypothetical protein, conserved"
4375,Tb927.1.870,-0.369732,4.753431118609778,0.89451,deoxyhypusine synthase
4376,Tb927.9.5520,0.369247,6.170452410963683,0.89456,"ubiquitin carboxyl-terminal hydrolase, putative"
4377,Tb927.7.5070,-0.369245,4.693449931926451,0.89456,hypothetical protein
4378,Tb927.11.1710,0.369152,6.115815685370544,0.89456,guide RNA-binding protein of 21 kDa
4379,Tb927.10.13960,0.369129,6.158457986169274,0.89456,paralyzed flagella protein 20
4380,Tb927.11.8140,0.369115,5.5609880227681305,0.89456,"ER lumen retaining receptor protein, putative"
